curp,id_viaje,origen,destino
JUBA041006MCKWPK97,v-016260,,
ROTM010115MTOZJG50,v-016261,,
GOMM030714FZSPMB24,v-016261,,
GOCN020901FCTUAU15,v-016261,,
CEHF031112MQQVOE40,v-016262,,
CODJ630118FGNKKH88,v-016262,,
DEEP051126MMCJDJ72,v-016262,,
GARM800310FMSCOS23,v-016262,,
CARR750909FJJTNR00,v-016263,,
SAGP060328MCRTDZ02,v-016263,,
DIPJ000821MTJLVF04,v-016263,,
CORJ000819MSQALQ47,v-016264,,
ROLA860915FQWUXE41,v-016264,,
TESE011119FOICMJ83,v-016264,,
FLGL600701MGQSKV54,v-016265,,
RAAB770520FVOFXK68,v-016265,,
GOCD980109FTVMQX56,v-016265,,
MAGR020511MCACAN82,v-016265,,
SOVK070316FVTLXB29,v-016266,,
RATO050407FGPKRK07,v-016267,,
CADM790104FOIBMO10,v-016267,,
MATJ030803MCOFEI75,v-016267,,
COFP760910FSPGUI57,v-016267,,
PACM070618FQJVOR22,v-016268,,
SAVM030724FDECDW51,v-016269,,
LOPP050215MTJWDY63,v-016269,,
SAPL020718FCGWOG92,v-016269,,
MAAJ020709MPBLGM00,v-016270,,
GIRA030212FSXUEX78,v-016270,,
CROK020924FSCPHQ75,v-016270,,
RAGR730618FTDWOH10,v-016271,,
RADR070829FZYNCT62,v-016271,,
CEMJ030217MGRXCZ75,v-016271,,
HIRJ771024MQIPTD07,v-016272,,
MASD030620FGQYAU60,v-016272,,
CHCM810622FOWTJW65,v-016272,,
ACEC030312MPZJZI08,v-016273,,
BEOJ020801MHATAH74,v-016273,,
TOAL801109FMYCEQ52,v-016273,,
VARE680905MBMSUQ44,v-016274,,
MASH790222MCCMEO14,v-016274,,
VEFN010112FDKSLE30,v-016275,,
VARJ980621MCIMNB88,v-016275,,
PRMK020502FTHKZR60,v-016276,,
DEGA800920FCENVC13,v-016276,,
RECM021002FSLPCS62,v-016276,,
SAEV060424FSDJSN72,v-016276,,
ALLJ780506MSUSBO35,v-016277,,
HEML980114FBTMMA80,v-016277,,
CEZM020828FTXZYW58,v-016277,,
COTD001006FCUKET15,v-016278,,
CAAA001020FTJMLP57,v-016278,,
MURA030126MNXMWJ67,v-016278,,
CALA010915MVATBC51,v-016279,,
ROPL790719FMQPUK18,v-016279,,
ZAPA560507MVBDVC14,v-016280,,
DELE030916MCXLNU79,v-016280,,
MOPR761023MNPNSQ45,v-016281,,
VECA021012MCQQLX09,v-016281,,
FECA020107MCBZMU18,v-016281,,
CAGC001030FNEDIY59,v-016281,,
DOAD050618FPHYTV39,v-016282,,
PEJJ050930MSECXN99,v-016283,,
BRDJ021113MOUQQC69,v-016283,,
JAML000413MCVKKN60,v-016283,,
FACJ020312MZMWRX56,v-016284,,
CICG570329FDMXYJ87,v-016285,,
LOFO611025MGMFCF28,v-016285,,
DELB010316MMKEJV37,v-016285,,
ORGC861024FZZATE51,v-016286,,
HEYJ820117MMYXPO29,v-016286,,
PEIJ060413FGZNCB03,v-016287,,
GAAD010410FNPJNU30,v-016288,,
CAHH860301FTMMTQ80,v-016289,,
PODL030303FPVMUZ01,v-016289,,
TRGJ040905MCRREU10,v-016290,,
RIPP020626MCAWWM94,v-016290,,
MIME051108MQBEXH56,v-016291,,
RICS740804FNYIJB33,v-016291,,
TOHM000227FMVFJD11,v-016291,,
DEHM660729FMCEJH35,v-016292,,
MOON020829FCPMFC83,v-016292,,
BAMT990417MPJELV99,v-016292,,
HEVC040818FOQFQD91,v-016292,,
HEVF010127MCCTQX64,v-016293,,
GALO010220MDKVLL60,v-016293,,
GAAJ580523MAZLTP15,v-016294,,
ELMG030204MHEGDV40,v-016294,,
RASL010429FNWKJS39,v-016295,,
GARA010230FHMRNH02,v-016295,,
AMGV030814MTXSBU97,v-016295,,
RUCR030423FCPOPA25,v-016296,,
ESZR021129MMXRTW03,v-016296,,
PAVH810524FGTOKW08,v-016296,,
SOMJ851114MJCUXR53,v-016297,,
GARL050924FSSVZD71,v-016297,,
FLLR050310FQWEFQ96,v-016297,,
CAMA820530FTMRSW45,v-016298,,
PAME040924MDYUYB49,v-016298,,
RABM030412FCWCKO09,v-016299,,
ESAG030618FTBSGB50,v-016299,,
MOMT670616FYRZUW91,v-016300,,
RANM810326FSGJYF04,v-016300,,
ARVM740413FCWOOH34,v-016301,,
BERO020813FCPLVH70,v-016301,,
LOCC061004MNJQLK29,v-016301,,
AYMC010616MQIRWA97,v-016301,,
BEZN050526FCOTXZ59,v-016302,,
HENJ730620MBFEHL27,v-016302,,
CORV820827MQUONQ79,v-016303,,
POJS010727MHEPTL44,v-016303,,
GOEM031028MDGHAT68,v-016303,,
MERF030517MQAVIC16,v-016303,,
ZAOL810710MGDYQJ26,v-016304,,
ROSR060920MSVSFI02,v-016304,,
SAPR810619FNBRRE02,v-016305,,
SASN810910MGOJNE43,v-016306,,
CAGI740113FMRDOI02,v-016306,,
HDFJ041001MBBNHH33,v-016306,,
MOMC570306MYCQZO35,v-016306,,
GUIC020129FGXKBK56,v-016307,,
JIPF010512FPIPZV42,v-016307,,
COVJ020802FCSXYR11,v-016308,,
MEBC770122FCCYUI61,v-016308,,
VISM070407FVZQQV34,v-016309,,
TAMJ770329MAJPQC94,v-016309,,
BLRE040105FBEUET60,v-016309,,
ALAA021023FMOGHA40,v-016310,,
IGAD820110FMMDWA39,v-016310,,
CAPA040806MCIKAP85,v-016310,,
BAAR010421FCRJKS11,v-016310,,
PAPA010613FMYFWH83,v-016311,,
NOMJ030612MBAWMQ70,v-016312,,
CRPJ041114MJATVG53,v-016312,,
PESJ021006MSKARC77,v-016312,,
RAAM020527FZBBQF38,v-016313,,
BAAA860705MCZLLG10,v-016313,,
FLMC610921MMZTZL82,v-016314,,
ESMJ680426MGDSBU48,v-016314,,
JIVJ041124MSRUDA07,v-016315,,
BLAM760516FSLHDH62,v-016316,,
AZGF030918MDVMRC16,v-016316,,
VICL720627FQWQLV23,v-016317,,
CAHL010320FCTFLP49,v-016318,,
YAGJ000226MTQVSK01,v-016318,,
PEVF580108MCBPMB08,v-016318,,
GAGM610919FOLMGU70,v-016318,,
GAPJ590813MTBRTN41,v-016319,,
DOPF030603FTLGFO66,v-016319,,
SOMR030405FOYKZP31,v-016319,,
JUSL020917MVHPSY09,v-016319,,
CRJY990304MGWZVU68,v-016320,,
ROPE760103FSGJMS66,v-016320,,
FEMG020506MNLFIB73,v-016321,,
BALB790621FSXBRF01,v-016322,,
MOVJ010415MZTHRK55,v-016322,,
ZAML030610MSPKFD76,v-016323,,
URFL560709FCQHCM73,v-016323,,
SAOH010705MAZLFN04,v-016324,,
LERM810628FCEGJL11,v-016324,,
HECS040122FPZBLT15,v-016324,,
AMBR761001FCJSDS10,v-016325,,
ROGE020521MTSIUW20,v-016325,,
MUSS040626MTGSTJ64,v-016325,,
ORJM571120FBATFO88,v-016326,,
FLHL050319FHBCAT41,v-016326,,
RODD020929MCCVQN24,v-016326,,
FLBK980824FGNEXN13,v-016326,,
IBGE040128MAUFUZ92,v-016327,,
BAGZ631103FDHWSJ68,v-016327,,
LOCM010617FZFUML43,v-016328,,
HECJ040622MHHQTJ82,v-016328,,
ALSE040829MCLDGD35,v-016329,,
ECOS060711FSLIHJ95,v-016329,,
TEPD790502FMMXEK60,v-016329,,
BEMD000617FNQKOJ34,v-016330,,
ASAC020604MAEBHK07,v-016330,,
TRRM020906FZIOFW24,v-016330,,
SAPG010919FCSMPJ94,v-016330,,
PIMM020521FTMIRB94,v-016331,,
NAPN010315FMJXFQ48,v-016331,,
MEHJ010601MVEIYM04,v-016332,,
MAPS761021MCIMWW39,v-016332,,
TEGJ031101MGBMPB76,v-016332,,
HEGO851025MBOZFF39,v-016332,,
MURJ040325MBKCRR76,v-016333,,
MOAD810601FSRDWA96,v-016333,,
CHTO650530MCQMMU00,v-016334,,
VALC041015FYPCNR39,v-016334,,
LUGJ000619MNUPPJ07,v-016334,,
RALJ020706FBICIB94,v-016335,,
ORMF040604MDSMIE09,v-016335,,
ESTJ011020MCHWWA52,v-016336,,
VAVA050721MCMASO37,v-016336,,
SOBL880917MONMEI97,v-016336,,
ZASA010717FMZLJG29,v-016337,,
TRHS000204FSSKNO54,v-016337,,
HEVA020128MSAXTT50,v-016337,,
GAJE780112MNVFPY99,v-016337,,
HEZP980604FMNJCZ30,v-016338,,
MAMA040927FCVTYX43,v-016338,,
GAPG020106FMIDGI11,v-016339,,
MALM040716MCHPZI09,v-016339,,
JAPJ010821MTDRLM36,v-016339,,
TOJM010318MYVEJZ23,v-016340,,
NOCJ050804MTBVLX68,v-016340,,
JAVY990411MMEUBX86,v-016341,,
GOGJ020220MMJGQY44,v-016341,,
CHNR790623FCWKEI81,v-016342,,
CROA851103MCKTTW11,v-016342,,
OSMJ020116MAHZED93,v-016343,,
GUFM001106MSXDBF15,v-016343,,
GASD021127MCSEKL31,v-016343,,
JIRG020311MMOBXB39,v-016343,,
ESCE030712MCBKEY16,v-016344,,
RORF021111MNLUOL13,v-016344,,
PEBM010915MMMAAY75,v-016345,,
JOQA990610MCHQPT59,v-016345,,
RAVJ030326MCMGQI89,v-016345,,
ALMF071105MVAUIG07,v-016346,,
HOFH030426MPPWKL35,v-016346,,
MALK790819FGQMOW91,v-016346,,
RORC990502MCFIBK95,v-016347,,
GOHC060305FSJMNO69,v-016347,,
GABE010403FPPHUX39,v-016347,,
JIML030411MAGWHW18,v-016348,,
CERM030607FMGCVV56,v-016348,,
COOY770412FMSELR08,v-016349,,
ANBB020330FQLOHU70,v-016349,,
CORC020527MNZACP54,v-016349,,
SEVJ830625FTWVEP54,v-016350,,
BUGM020320FCLNQG99,v-016350,,
DECJ020219MTVRAV70,v-016350,,
GOGO031025MSDJVB12,v-016350,,
GAQE990607FMYWBI59,v-016351,,
LALJ910124MNUTJO14,v-016351,,
GOEB630305FHFOJI17,v-016352,,
CADO010329MTGJSF95,v-016352,,
ESNS040422FGZZLV67,v-016353,,
VEOL861012MSFRKN86,v-016353,,
GUBB770721MNFDCL49,v-016353,,
GACD020318MSKEDB14,v-016354,,
NAMS040429MQKMMA65,v-016354,,
RAMN550827FCUNHD68,v-016355,,
PEHE980426MQOWME06,v-016356,,
MACA030111FAVSHY19,v-016356,,
CAOM040404FVIXPG63,v-016356,,
GAGF040206MNJWII45,v-016356,,
GOCF010410FNXIKS33,v-016357,,
AGDG050820FOJXQP16,v-016357,,
RIAF810419MYKGWY55,v-016358,,
ROCJ761115MBAVZX78,v-016358,,
TOCJ760211MCOQTZ57,v-016358,,
MAPA040216FGTPCL29,v-016359,,
SAMS010220MCYFOE35,v-016359,,
ALFM801008FSLPXW08,v-016360,,
CRHA020707FZUGDL67,v-016360,,
GOLG041120FNAHBX36,v-016361,,
FEAI021015MMAJXQ15,v-016361,,
ANMI050809FTGPYA82,v-016361,,
CURH740512MMHNZP23,v-016361,,
FRMG031119MSVSGB82,v-016362,,
LETP010525MTAIDN75,v-016362,,
ALHE000301MBXIRR21,v-016362,,
JIRM630820FSBEDV09,v-016362,,
HECA780929FGEDXY99,v-016363,,
CAJM020418FCIJAI84,v-016363,,
DIPM010618MTFZMN21,v-016364,,
RARA060829MGGRCB90,v-016364,,
FRAE020919MYBVTZ46,v-016364,,
JUDE010213FTXAQV01,v-016365,,
VIRS040413FTMTDZ41,v-016365,,
AGSP000218MTKBVL55,v-016366,,
CAGB010902FSDDNI61,v-016366,,
OLGJ600628MDKFVL91,v-016367,,
GAHM550919FYVLKC57,v-016367,,
RORM790128FMTYJU41,v-016368,,
GOGY050510MTJIME29,v-016368,,
RARL000513MCJOED68,v-016368,,
CABL561124FTJIFE66,v-016368,,
MAML030407FDOKHH36,v-016369,,
LOMA020127MCHBIT87,v-016369,,
VEFV020329MZLCGL07,v-016369,,
ESGD020330MTDQDU39,v-016370,,
SAVM750822FMBEWH33,v-016370,,
GAVC020615MPTJYL02,v-016370,,
CALM030314FNAYEP25,v-016371,,
JIIM041121FNUMRM20,v-016371,,
LOGT010316FQJAUA13,v-016371,,
LUCT971028MCOYRJ37,v-016372,,
RAGN030221FPFKBN01,v-016372,,
BERA010513MDEJOW42,v-016373,,
MABS030624FTNFGK01,v-016373,,
RELJ070618MTVTML26,v-016373,,
VIAL041014FZXJVS70,v-016373,,
GUDR790410FTTRMR49,v-016374,,
PAFY010929FGUUJS28,v-016374,,
MUVB030315FQAQES84,v-016375,,
LOHA780211FPZSNU36,v-016375,,
PETM840718FCOANM72,v-016375,,
HEJR810122MCMLNS70,v-016376,,
ORJV050816MZNOQF06,v-016376,,
ROBS000604MGIWHT52,v-016377,,
MERG800210FMPWAL04,v-016377,,
DITT070230FBGYBU11,v-016378,,
JULZ050621FMTTAI28,v-016378,,
PAHR740414FYFNKM08,v-016378,,
ARAH000306FQGPRD39,v-016378,,
COMB750104FMAZUT11,v-016379,,
AQRL570817MTFZVY91,v-016379,,
JAHF810426MSLQJY01,v-016380,,
AGPA570217FCNJGA42,v-016380,,
GACJ720615MCOCQF36,v-016381,,
AMGA740815MHIQPP08,v-016381,,
TRAI020627FADPSW23,v-016381,,
LAOL980204FANTRF99,v-016382,,
ARRG020203FMLCMM28,v-016382,,
VERE040212MGVNTN49,v-016383,,
HERI790407MGETEW41,v-016383,,
HAPC751027FNDRYY16,v-016384,,
SASW010130MOENTK00,v-016384,,
DIVJ060802MTQWIY36,v-016384,,
BALE780106MVLLPK74,v-016385,,
ESRA000404MTEPFG94,v-016385,,
ANNB010923FCTTEL78,v-016385,,
ANVG021023FAODLK33,v-016385,,
PAMN010606FCUZAZ40,v-016386,,
MABM080221FCGIQT91,v-016386,,
TRMA780418FPTYIR52,v-016386,,
CICA020422FQUITF56,v-016387,,
ZAHN820306MCCYVG26,v-016387,,
DAFE040124MQGVIQ51,v-016387,,
MEAL020717FCVWQD55,v-016388,,
ELPP040508MSOKXI91,v-016388,,
PAAR050805FVTZVE90,v-016388,,
DIAM030830FZXYVC13,v-016388,,
LLOC011018FAXJWA76,v-016389,,
CALF031121FQHDRD94,v-016389,,
NASC050221MPSFGE52,v-016390,,
VACD060406FGLHRR74,v-016390,,
HEMC030124MGDCQI21,v-016391,,
GOOA040402FPIFRW43,v-016391,,
SORJ020306FCRYKG42,v-016392,,
ECRO580121MTSPKQ18,v-016392,,
MOCC851013MSNGBJ12,v-016392,,
MEHD040624FDSRWE26,v-016393,,
ESLS071012MCJSQR32,v-016393,,
MUHP020311FQWRPT84,v-016394,,
HEOK020925FCSXOZ29,v-016394,,
ANHC840814MBNJXL75,v-016395,,
CALC000205FGAHBA73,v-016395,,
LUAH010312FSOMMA54,v-016396,,
PEMY030615FADARY29,v-016396,,
ARMJ630416MHZPLJ02,v-016397,,
MAVL011119FCFCKS56,v-016397,,
MAVM020916FTQWYY97,v-016397,,
CASH790902MCNOXK92,v-016397,,
GORR040124FJXBTN94,v-016398,,
HERH791128MQPMEP90,v-016398,,
FIPM040911MMNMFH78,v-016398,,
VEPS990112FMADSI87,v-016398,,
MARM050311FCYOFI08,v-016399,,
MEVD020930FCHXIT87,v-016399,,
CHGV040127MAEKZZ38,v-016400,,
HEDC030622FVGIDU03,v-016400,,
GIMO040629FQCTJU56,v-016400,,
ANVA620423FCVCQQ73,v-016401,,
REBS010113FDGEWQ12,v-016401,,
HEBJ020425MGNVPF25,v-016401,,
DAMN000812FCMSHZ83,v-016402,,
ROGM790315MSCCVS00,v-016402,,
MEZA740916FARAMX97,v-016402,,
ZUAM030720MNMTLL21,v-016402,,
AMGA010125MTBNOW31,v-016403,,
MEET740204FCSZTK47,v-016403,,
HEPR810419FCYNEW99,v-016403,,
CAAM801001FQAIUX16,v-016404,,
CRMF000108MQEQAP61,v-016404,,
PUBH540524MTCUGY84,v-016405,,
GAPC860623FZZQQW44,v-016405,,
RINM630924FNFAZI63,v-016406,,
HEJJ020328MYHBWR46,v-016406,,
LULL031008FGZXBN65,v-016406,,
LETR760417MYCDED33,v-016406,,
SAGJ791102MZKBKE14,v-016407,,
MAAJ030616MGJWLN43,v-016407,,
BASJ990630MBOHQZ83,v-016407,,
RUCL030703FMIWQM26,v-016408,,
ARMH041111FSTRAA68,v-016408,,
HUPF051020MGLMKC86,v-016409,,
SAOY020830FABFSQ22,v-016409,,
MUAJ030106FTVKZH49,v-016410,,
PERH020116MQXLTE75,v-016410,,
SADV991117MMEMCM63,v-016411,,
CHCM020821MQZGEE05,v-016411,,
MEPE060119MCANTL88,v-016411,,
ROGR020123MCZYAZ59,v-016412,,
RIOE000225FVGEAS23,v-016412,,
SAMB020703FZDSOQ72,v-016412,,
SAML020204FGGXGQ92,v-016413,,
ACVE010316MNILSS32,v-016413,,
DERH640826MQHZDH78,v-016414,,
FELG031008MYANND24,v-016414,,
LUGS010405MCXFBO58,v-016414,,
SATA990804MSGQGD74,v-016414,,
FLNA780608MNFBVS98,v-016415,,
ZAGL030317MYDWES41,v-016415,,
CHRE020407MQTBPJ73,v-016416,,
ORPC050901FBRPRK31,v-016416,,
RISI000304FTJKCG60,v-016417,,
LISD060213MBLXUG05,v-016417,,
FLSJ991106MCTEUY42,v-016417,,
CRFM040416FGEUVN05,v-016418,,
MAAM990830FQNWGJ28,v-016418,,
REAJ050827MDKGTA56,v-016419,,
BENM030618FNALAO68,v-016419,,
BAHA030215FNLZTG28,v-016419,,
CHOG010620MCPPTS12,v-016420,,
ROPR740628MMTIRA89,v-016420,,
GAVE760809MCPKFP53,v-016421,,
GARM010506FCVCFR89,v-016421,,
GAEL030901MTDPFH42,v-016421,,
MAOB041029MCEHGV82,v-016422,,
MARM021002MCTSWM36,v-016422,,
CAMJ540207FTELOU09,v-016423,,
PEDS800916FCQRMM71,v-016423,,
SATJ041105MAWMMZ95,v-016423,,
TEBE030607MGQZDI13,v-016424,,
AGGT550812FSDSEY01,v-016425,,
CRRA750704FCNELA79,v-016425,,
CRDE030229MNXPPI12,v-016426,,
PORE020720MMBION90,v-016426,,
METR051115MTEDSG86,v-016427,,
NASJ050115MQDSKY28,v-016427,,
CRSE050612FSXOUT98,v-016427,,
ZASC011008MPQYPH93,v-016428,,
ALRA850706MCYPOU43,v-016428,,
LEVA050108MSDYYB29,v-016429,,
BRCE780320MCWIVR37,v-016429,,
GAMM800102FSIXBN61,v-016430,,
ORTL020817FQEWRN53,v-016430,,
RUCJ510608MCGBKP39,v-016430,,
DAJJ000716FGDNFE54,v-016430,,
GALS990613FCJUAZ68,v-016431,,
VAAT020811MOKJBR03,v-016431,,
ALGM020629FYSCCF79,v-016431,,
CAMG590424FMWUQP15,v-016431,,
LEAJ021011MSFNXF12,v-016432,,
PIMJ740914MCBWVC32,v-016432,,
MOMP050813MCSXNA96,v-016433,,
URJM050516FZLSDR29,v-016433,,
BAGE020214MMXJLU47,v-016433,,
MERI020320MTJABI19,v-016433,,
CRRM020921MCOBKF49,v-016434,,
VERA061121FMKFDV91,v-016434,,
LOCD051006FZQOIM22,v-016435,,
LUVE620109MYBDDN44,v-016435,,
AVTJ031103MSTRXS80,v-016435,,
SAAJ020108FNHQDF57,v-016436,,
MEGF770719MHZTGH84,v-016437,,
HEZJ030513MHFXAF30,v-016437,,
TROJ560621MVAJDL57,v-016438,,
ITVI990302FBEODF21,v-016438,,
HEAF020516MBJXYX07,v-016439,,
PACF000530FNTPZY16,v-016439,,
GOGJ040407MTRUDE95,v-016439,,
MAMN561027FCPXSC25,v-016439,,
BRAR790917MCLZJN43,v-016440,,
RORJ850119MTFUMY81,v-016440,,
VAHI020506FCIFQE44,v-016440,,
ARAE010509MCFFKQ09,v-016441,,
BRDD020624MTQTMS91,v-016441,,
VEOI770929FTWEMX38,v-016441,,
ESVE020930FCLKEO77,v-016442,,
GOCN030314FCSIMY90,v-016442,,
ESCA010524MABULS68,v-016442,,
QUPS980918MQDIJQ98,v-016442,,
MAHT820301MMRBRJ40,v-016443,,
RARM020610MYBCAU58,v-016443,,
ESSI730124MDUUDH71,v-016444,,
GAPJ000527MYVMBL17,v-016444,,
NIQA630323FTTSTY07,v-016444,,
ROMF040114FCWMAY08,v-016445,,
TAPA030919FDARYE05,v-016445,,
ARGB631119FSZCSR18,v-016445,,
ZAMH610322MMAMDZ83,v-016446,,
ESGJ060922MPUXQU74,v-016446,,
CROP020212MTWKIZ40,v-016447,,
BAPH760107MCKLND44,v-016447,,
GOBC661018MOLDUI45,v-016448,,
AGTR581106MMIQZX22,v-016448,,
RUGM020105FSDIIW26,v-016448,,
RAHS010308MDODBA33,v-016449,,
FOPW021114FCTYQD18,v-016449,,
GAGM020406FSDLWM97,v-016449,,
GADE010211FOQQSB17,v-016449,,
AYMG030916FCXTLC64,v-016450,,
GOOM010409FSYAUT04,v-016450,,
ROGL030523FDGUAQ88,v-016450,,
GORR001030MYQJBF73,v-016451,,
CEAK000121MYDDHJ21,v-016451,,
FLTM030406FTOCFA36,v-016452,,
INAG011026MNNRHN60,v-016452,,
BEBJ050330MCWMHJ73,v-016452,,
PAAC030213FMOTTG23,v-016453,,
GAHM030615FGPMBI29,v-016453,,
ALPO990617MDWIVQ01,v-016453,,
CHMO040312MDWNJB77,v-016454,,
LASS050717MPTXSW86,v-016454,,
POCP990209FTSCCR84,v-016454,,
JIGS030204FCWIGE91,v-016455,,
RIPF730229MGFNZD30,v-016456,,
MEJN050214FMVHPP54,v-016456,,
SADG840904MCEJVY51,v-016456,,
BAEG040102MMUZVM64,v-016457,,
GUFL051012FQTYSB58,v-016457,,
RAMB800101FSFAJS17,v-016458,,
CAJE000615FABITF16,v-016458,,
DEGA020922FGTGJG87,v-016458,,
VAOJ680115MGSQRV90,v-016459,,
LAGA040907MGLHXU05,v-016460,,
ROMA750416MCTLCM12,v-016460,,
BARD040308FALLXO32,v-016461,,
ROAM020607MAQTOV77,v-016461,,
GUSC760828MAMOMO95,v-016461,,
FECJ041016MTWWCM23,v-016461,,
BEHL770203MPUDYQ34,v-016462,,
MOCH030120MCHSRH79,v-016462,,
ALSM021105FGALBL67,v-016463,,
ARVR750509FCOBAI36,v-016463,,
CAVE631120FZUFHM24,v-016464,,
DUJE070216FMOMHB13,v-016465,,
GARI030705FTQZPL52,v-016465,,
CHHG810929MTWUFC06,v-016465,,
ORSJ001016MHZKNO92,v-016465,,
SUGM790530FMXIGN43,v-016466,,
GACO040916MCMVZT27,v-016467,,
ORVL031011MNHUZY47,v-016467,,
HEGF030213MMDDTE00,v-016468,,
RACC050316MCQNOK22,v-016468,,
LUGE030204FGPHQI97,v-016469,,
SACN810502FBJURD35,v-016469,,
ANAC030619MQKYVJ80,v-016470,,
LARW820924MPXLMV11,v-016470,,
MUGJ660103MCIAQN10,v-016471,,
AVSG011021MAPIML93,v-016471,,
VINL001016FOZFSD02,v-016471,,
FIRN021110FBQBMB63,v-016471,,
OCTM990829FCVPAR65,v-016472,,
AYDA000706MJOBAV66,v-016472,,
GOCC011014MZQVFF23,v-016472,,
HUGJ020703MSNBLO41,v-016472,,
CACJ830301MCTPZN08,v-016473,,
CIGL040619MCHRAR30,v-016473,,
SAFA720229MCWLFI60,v-016473,,
LISL020819MCJZQB40,v-016474,,
SICD860424FSXLIC49,v-016474,,
CEGR020901FCWATA70,v-016475,,
GAML080812FZAFRQ64,v-016475,,
MEGE030618MVGNIL47,v-016475,,
HESC040720FZLSMD35,v-016476,,
FLMH061026MMCKOG75,v-016476,,
ARGR020225MMPGIW88,v-016477,,
MAPC580727MBDVJH42,v-016477,,
HEJC030927MCMZBO66,v-016478,,
VAGE751125MNXKPZ23,v-016478,,
AGOG800607FDFIJH83,v-016478,,
LUDL030229FJNOMT96,v-016479,,
FUSM061129MZRZLG68,v-016479,,
LOCP000415MNVTSK70,v-016479,,
CAMV010608FOLIPG29,v-016480,,
COGJ061006MNNCHF11,v-016481,,
SAPM800127FYXKBC80,v-016481,,
GAMJ000823MJIWHN78,v-016481,,
HERM031116FBASAJ07,v-016481,,
ROMJ020515MCHVFP42,v-016482,,
LURG020904MTFZAX30,v-016482,,
MOMA030705MCPCHY16,v-016482,,
URLY070614FTGTAL83,v-016483,,
CRGM060830FHQMXW11,v-016483,,
MECA810909MOBKEX50,v-016483,,
MEBA030304MSBPPE59,v-016483,,
RECE020705MSQDHR53,v-016484,,
RURI610128FOVNSA03,v-016484,,
CALJ001001MCRAMA56,v-016485,,
TOVP991020FYJVXR52,v-016485,,
JIFM000209MCOLRQ67,v-016485,,
ORBF030928MVNDTS26,v-016486,,
ROVM040107FOAGDG66,v-016486,,
MACA050806FSQYOC29,v-016486,,
BAOG030918FHOEMO39,v-016487,,
ZUOA040901FPNYFD83,v-016487,,
DECR591024FGZTED74,v-016488,,
SABM021006FTOWSJ42,v-016489,,
GUSS660324MGMLIM89,v-016489,,
URHS031112FTUHMG20,v-016489,,
SAGM010514FTMYLO65,v-016490,,
FREC991130MTCMZP37,v-016490,,
OVMR001006MCQCXA87,v-016490,,
MACM620927FBCWCL43,v-016491,,
TOAJ041105MOFEIO51,v-016491,,
CACT031116FHTZFL99,v-016492,,
PELL001010FMBGVJ27,v-016492,,
DZTD770507FCAOTT02,v-016493,,
CAFL011103FQGGUK89,v-016493,,
GUSM001103MAAPBV49,v-016493,,
GOGP030525MCCEVI33,v-016493,,
REGR060223MCYWIH45,v-016494,,
GUGJ010727MANEUA82,v-016494,,
GAGD000202MBVFTO43,v-016495,,
ZAGJ040521MBZNSS17,v-016495,,
NAGA041115FCWBQM49,v-016496,,
VEMG020708MBDYIO47,v-016496,,
LOPI490417MBOTZN20,v-016497,,
PESJ030318MQMRXT66,v-016497,,
MEAE730426FTMSSY78,v-016498,,
ALZS030107FBPAIS12,v-016498,,
DEIM030528FCUDJO27,v-016498,,
VIAJ020811MSFRBF29,v-016498,,
TOMW040114MNBUXP69,v-016499,,
PEEJ770601MHKNVS94,v-016499,,
MACJ990824MQWVLT19,v-016499,,
HEPL780804FCHCKZ44,v-016500,,
SADL731023MCSJTK49,v-016500,,
MOGL020110FGZGTJ69,v-016500,,
LOFH580123MQMJOK42,v-016501,,
GOGH030224MSKKAE09,v-016501,,
CAHJ030504MMLPVD33,v-016501,,
GAVM061115FBEZHQ40,v-016502,,
MOMA770110FVXJKW97,v-016502,,
MADF061101FCZYTS77,v-016503,,
CAZC030319FTVSVL57,v-016503,,
GOVJ071118MTCLHY91,v-016504,,
ZAJP001003MHDJAU28,v-016504,,
URRO030907FBNQSR57,v-016504,,
COAA060813MCLMGQ97,v-016504,,
GODJ830511MDDMQR56,v-016505,,
LOTS990517MGTMNC70,v-016505,,
OJRS831005MHZOTV23,v-016506,,
LOFC990708MTRSMU97,v-016506,,
SAGS010728FSWPEP71,v-016506,,
GAAC600819MSAULL43,v-016507,,
SAGA591027FCBAHL51,v-016507,,
DOTV050623FTWRDL81,v-016507,,
GOMB050715FTZXTQ04,v-016508,,
MESO060430MTGXZU21,v-016508,,
ALAJ020404MNMKIY30,v-016508,,
ZAIJ810627MZSXCK50,v-016508,,
BAPM630803MNYMMC45,v-016509,,
MACL020402FZQIBR15,v-016509,,
LORH030118MQKFDA42,v-016509,,
MASC040401FYLJQI70,v-016510,,
LOTJ000930MDIPNS55,v-016511,,
ORJM020108FNHFIV86,v-016511,,
BAPC030622FSSEJA73,v-016511,,
TRGJ020118MCQWIV17,v-016511,,
MAFM040913MQQBCX46,v-016512,,
SAHE010922MHNCEL52,v-016512,,
BUMV030215FMZOQJ06,v-016512,,
MODP040117MATXDB99,v-016512,,
AVPM010705MVIQFB89,v-016513,,
GAGM030111FQZFNJ05,v-016513,,
VAAM020607MOCNFA90,v-016513,,
NILJ890401MQIBYD35,v-016513,,
HOOJ040421MCFPWV13,v-016514,,
LORJ810102MNEQOP84,v-016514,,
PEOA761104MSPOEE75,v-016515,,
GATF000720MSUUQY10,v-016515,,
OREJ981123MMRRYC25,v-016516,,
