curp,nombre,a_paterno,a_materno,calle_num,municipio,cp,colonia,estado,tel_casa,tel_celular,email,fotografia,facultad,instituto,unidad,es_alumno,es_academico,es_trabajador
QUVA750127MDXRKF91,RAMIRO,QUIROZ,VASQUEZ,Juan L Enriquez Lt 5 Mz 3 Secc 5,Iztapalapa,92300,U. H. Ejercito de Oriente,Cuidad de México,5520797658,5546514916,ramirovasquez75@muac.unam.mx,proyecto/data/photos/photo_QUVA750127MDXRKF91.jpg,No aplica,No aplica,Museo Universitario de Arte Contemporáneo,False,False,True
REPA020229MHGFWL58,ALI,REYNOSO,PEREZ,Carretera a San Pablo No. 9,Xochimilco,16310,San Lucas Xochimanca,Cuidad de México,5574696869,5508333625,aliperez02@ingenieria.unam.mx,proyecto/data/photos/photo_REPA020229MHGFWL58.jpg,Facultad de Ingeniería,No aplica,No aplica,True,False,False
GUAA020710MQFAFF50,MANUEL,GUTIERREZ,ALVAREZ,CALZ GRAL MARIANO ESCOBEDO 337 DEPTO 501,Miguel Hidalgo,11570,POLANCO V SECCION,Cuidad de México,5686169258,5542304092,manuelalvarez02@medicina.unam.mx,proyecto/data/photos/photo_GUAA020710MQFAFF50.png,Facultad de Medicina,No aplica,No aplica,True,False,False
OLGA000221MTIZTX44,VLADIMIR,OLGUIN,GUTIERREZ,Rio Becerra 59,Miguel Hidalgo,11870,Tacubaya,Cuidad de México,5580848622,5679180532,vladimirolguin00@derecho.unam.mx,proyecto/data/photos/photo_OLGA000221MTIZTX44.png,Facultad de Derecho,No aplica,No aplica,True,False,False
COGA010910MCJDIL20,ANGEL FRANCISCO,CORTEZ,GUERRERO,"Cl. REVILLAGIGEDO, 18 FASE I DEPTO 12 E",Cuauhtémoc,60100,CENTRO,Cuidad de México,5570805506,5570513376,angelcortez01@economia.unam.mx,proyecto/data/photos/photo_COGA010910MCJDIL20.jpg,Facultad de Economía,No aplica,No aplica,True,False,False
MAGA061001MCCDMW32,SALOMON,MAGALLANES,GARCIA,A.V. FERROCARRIL  Num. 290 Departamento A-104,Venustiano Carranza,15530,MOCTEZUMA SEGUNDA SECCION,Cuidad de México,5670481681,5589392122,salomonmagallanes06@ingenieria.unam.mx,proyecto/data/photos/photo_MAGA061001MCCDMW32.jpg,Facultad de Ingeniería,No aplica,No aplica,True,False,False
ROQA020211MCOFGJ09,RAFAEL,RODRIGUEZ,QUINTANA,Av Acueducto 1044 Ed a Depto 203,Gustavo A. Madero,73400,Ticoman,Cuidad de México,5602534028,5616062238,rafaelrodriguez02@fca.unam.mx,proyecto/data/photos/photo_ROQA020211MCOFGJ09.jpg,Facultad de Contaduría y Administración,No aplica,No aplica,True,False,False
SACA010910MCNUKG71,JUAN CARLOS,SANCHEZ,CASTANEDA,Cerro de Chapultepec N.50,Coyoacán,43100,Colonia Romero de Terreros,Cuidad de México,5658832733,5511304270,juancastaneda01@quimica.unam.mx,proyecto/data/photos/photo_SACA010910MCNUKG71.jpg,Facultad de Química,No aplica,No aplica,True,False,False
JIGA041103MSBVGS17,NOE,JIMENEZ,GONZALEZ,Dr. Olvera 27,Cuauhtémoc,67200,Doctores,Cuidad de México,5544600805,5644883964,noejimenez04@ciencias.unam.mx,proyecto/data/photos/photo_JIGA041103MSBVGS17.png,Facultad de Ciencias,No aplica,No aplica,True,False,False
ROMA020612MSUHLQ43,JUAN CARLOS,ROMAN,MARTINEZ,A Lopez Mateos Z 3 Mz 14 Lt 8,Gustavo A. Madero,71600,Loma la Palma,Cuidad de México,5592111438,5607618321,juanroman02@ciencias.unam.mx,proyecto/data/photos/photo_ROMA020612MSUHLQ43.jpg,Facultad de Ciencias,No aplica,No aplica,True,False,False
GACA000728MCSCHE38,ELIEZER,GARCIA,CASANOVA,Norte 92 B Num 8610,Gustavo A. Madero,75400,La Esmeralda,Cuidad de México,5576647644,5662113768,eliezergarcia00@mvz.unam.mx,proyecto/data/photos/photo_GACA000728MCSCHE38.png,Facultad de Medicina Veterinaria y Zootecnia,No aplica,No aplica,True,False,False
ALZA040320MTCJEH27,EFRAIN,ALEJO,ZUÃ¿IGA,2da.Cda.Mirasoles Lt 24 Mz 10,Xochimilco,16780,3ra Seccc.Cerrillos,Cuidad de México,5592670599,5587493364,efrainalejo04@enallt.unam.mx,proyecto/data/photos/photo_ALZA040320MTCJEH27.jpg,"Escuela Nacional de Lenguas, Lingüística y Traducción",No aplica,No aplica,True,False,False
TEMA060710MNJCRE46,JUAN MANUEL,TERRONES,MAZA,Ed. J. Emiliano Zapata 174 404,Venustiano Carranza,15290,10 de Mayo,Cuidad de México,5565051213,5696046762,juanterrones06@ingenieria.unam.mx,proyecto/data/photos/photo_TEMA060710MNJCRE46.jpg,Facultad de Ingeniería,No aplica,No aplica,True,False,False
DELA010817MCOXUY05,ISIDRO,DE,LARA,Nahoas Lt 24 Mz 16,Tlalpan,14430,Tlalcoligia,Cuidad de México,5576119290,5620893151,isidrode01@enallt.unam.mx,proyecto/data/photos/photo_DELA010817MCOXUY05.png,"Escuela Nacional de Lenguas, Lingüística y Traducción",No aplica,No aplica,True,False,False
JUAA800702MTIFSK60,JOSE ANTONIO,JUAREZ,ARAGON,BARRANCA DEL MUERTO NUM. 100 DEPTO. B 301,Álvaro Obregón,10300,FLORIDA,Cuidad de México,5668143857,5601162828,josearagon80@tienda.unam.mx,proyecto/data/photos/photo_JUAA800702MTIFSK60.png,No aplica,No aplica,Tienda UNAM,False,False,True
LOHA030902MQGXPN89,BERNARDO,LOPEZ,HERNANDEZ,Montevideo 196,Gustavo A. Madero,73000,Lindavista,Cuidad de México,5618040957,5621819873,bernardohernandez03@odontologia.unam.mx,proyecto/data/photos/photo_LOHA030902MQGXPN89.png,Facultad de Odontología,No aplica,No aplica,True,False,False
HENA000328MTJYLF05,MIGUEL,HERNANDEZ,NUÑEZ,Tetrazzinni 143 Depto 209,Cuauhtémoc,62200,Peralvillo,Cuidad de México,5583297967,5594658070,miguelhernandez00@polacas.unam.mx,proyecto/data/photos/photo_HENA000328MTJYLF05.jpg,Facultad de Ciencias Políticas y Sociales,No aplica,No aplica,True,False,False
YAMA580429MGCDUA42,MARCO ANTONIO,YAÑEZ,MORA,Aile Num 489,Coyoacán,43600,Pedregal de Santo Domingo,Cuidad de México,5602549853,5592923112,marcoyañez58@deporte.unam.mx,proyecto/data/photos/photo_YAMA580429MGCDUA42.png,No aplica,No aplica,Medicina del Deporte,False,False,True
GUAA030230MSBOOZ33,RIGOBERTO,GUERRA,ALVARADO,Oriente 170 328,Venustiano Carranza,15500,Moctezuma,Cuidad de México,5533327435,5549520682,rigobertoguerra03@fca.unam.mx,proyecto/data/photos/photo_GUAA030230MSBOOZ33.png,Facultad de Contaduría y Administración,No aplica,No aplica,True,False,False
HIJA050112MSORCP71,CELERINO,HIRALES,JIMENEZ,AV MIGUEL LERDO DE TEJADA L-9,Gustavo A. Madero,71300,Compositores Mexicanos,Cuidad de México,5554522127,5679649420,celerinohirales05@derecho.unam.mx,proyecto/data/photos/photo_HIJA050112MSORCP71.jpg,Facultad de Derecho,No aplica,No aplica,True,False,False
SIHA060803MQLBYY00,MARIANO,SILLER,HERNANDEZ,Crisantemo 13 Ed. B Depto. 501,Cuauhtémoc,64500,Atlampa,Cuidad de México,5501115851,5654286262,marianosiller06@medicina.unam.mx,proyecto/data/photos/photo_SIHA060803MQLBYY00.jpg,Facultad de Medicina,No aplica,No aplica,True,False,False
MAHA800710MTYEFG07,JORGE,MARTINEZ,HERNANDEZ,"Cl. CLAVEL NORTE, 46 Casa 7",Tlalpan,14630,PUEBLO CHIMALCOYOTL,Cuidad de México,5592729543,5565685003,jorgehernandez80@torre.unam.mx,proyecto/data/photos/photo_MAHA800710MTYEFG07.png,No aplica,No aplica,Torre II de Humanidades,False,False,True
COCA030816MDFMKB78,JUAN CARLOS,COLCHADO,CIBRIAN,Lago Nicaragua# 72 Depto. 6,Miguel Hidalgo,11280,Torre Blanca,Cuidad de México,5531936863,5597217408,juancolchado03@polacas.unam.mx,proyecto/data/photos/photo_COCA030816MDFMKB78.png,Facultad de Ciencias Políticas y Sociales,No aplica,No aplica,True,False,False
MURA071004MCMBKO29,CESAR,MUÑOZ,RAMIREZ,"Eje 5 SUR AV CIRCUNVALACION, 64 Edif. E-24, Dpto. 303",Iztapalapa,95780,EJERCITO DE AGUA PRIETA,Cuidad de México,5525690019,5514637666,cesarmuñoz07@derecho.unam.mx,proyecto/data/photos/photo_MURA071004MCMBKO29.jpg,Facultad de Derecho,No aplica,No aplica,True,False,False
MAMA580415MZSKWD37,JAIME,MARTINEZ,MIRAMONTES,Av del Rosal 251 Depto C-102,Álvaro Obregón,14700,Molino de Rosas,Cuidad de México,5540304641,5601685918,jaimemiramontes58@deporte.unam.mx,proyecto/data/photos/photo_MAMA580415MZSKWD37.png,No aplica,No aplica,Medicina del Deporte,False,False,True
UIBA050622MCKOYU24,CARLOS DE JESUS,UITZIL,BECERRA,Ni@Os Heroes 150 Depto 203 Doctores Edif 5,Cuauhtémoc,67200,Doctores,Cuidad de México,5541334236,5556931755,carlosuitzil05@economia.unam.mx,proyecto/data/photos/photo_UIBA050622MCKOYU24.jpg,Facultad de Economía,No aplica,No aplica,True,False,False
RIGA031113MTAOIK19,CARLOS GUADALUPE,RIVERA,GUERRERO,Oriente 172 348,Venustiano Carranza,15530,Colonia Moctezuma 2a Seccion,Cuidad de México,5588846581,5531356937,carlosrivera03@mvz.unam.mx,proyecto/data/photos/photo_RIGA031113MTAOIK19.jpg,Facultad de Medicina Veterinaria y Zootecnia,No aplica,No aplica,True,False,False
ROMA760711MTNBUJ84,MIGUEL ANGEL,RODRIGUEZ,MELO,Diagonal de los Olivos # 95 Secc. 8 Mz. 3 Lt. 9,Iztapalapa,99600,El Molino U. Hab. Cananea,Cuidad de México,5680103150,5564050759,miguelmelo76@tv.unam.mx,proyecto/data/photos/photo_ROMA760711MTNBUJ84.jpg,No aplica,No aplica,TV UNAM,False,False,True
MURA010118MSDQEZ97,RAFAEL,MUÑIZ,ROMERO,Florida 17 Depto C 105,Cuauhtémoc,60200,Centro,Cuidad de México,5586550443,5691524527,rafaelromero01@psicologia.unam.mx,proyecto/data/photos/photo_MURA010118MSDQEZ97.png,Facultad de Psicología,No aplica,No aplica,True,False,False
RARA030528MOZFFG21,RAMON,RAMIREZ,RAYGOZA,Calle San Leon 255 Casa B,Coyoacán,46000,Pedregal de Santa Ursula,Cuidad de México,5506664928,5519557475,ramonramirez03@mvz.unam.mx,proyecto/data/photos/photo_RARA030528MOZFFG21.jpg,Facultad de Medicina Veterinaria y Zootecnia,No aplica,No aplica,True,False,False
DEHA020403MPSQAI70,ARTURO,DELGADO,HERNANDEZ,Neptuno 29 Depto 203,Cuauhtémoc,69200,San Simon Tolnahuac,Cuidad de México,5585224399,5562840441,arturodelgado02@fca.unam.mx,proyecto/data/photos/photo_DEHA020403MPSQAI70.jpg,Facultad de Contaduría y Administración,No aplica,No aplica,True,False,False
TALB000615MCFEMX55,RAMON ANGEL,TAPIA,LOPEZ,Asistencia Publica 648 Depto 7,Venustiano Carranza,15700,Federal,Cuidad de México,5508356097,5524933575,ramonlopez00@medicina.unam.mx,proyecto/data/photos/photo_TALB000615MCFEMX55.jpg,Facultad de Medicina,No aplica,No aplica,True,False,False
MELB060124MCITBJ40,RAUL,MENDOZA,LOPEZ,Rio Blanco 190,Gustavo A. Madero,78000,Industrial,Cuidad de México,5646656527,5638344422,raullopez06@arquitectura.unam.mx,proyecto/data/photos/photo_MELB060124MCITBJ40.png,Facultad de Arquitectura,No aplica,No aplica,True,False,False
GUGB010406MCPEGB58,VLADIMIR,GUERRERO,GOMEZ,Rochester 86,Benito Juárez,38100,Napoles,Cuidad de México,5698442569,5522604501,vladimirguerrero01@medicina.unam.mx,proyecto/data/photos/photo_GUGB010406MCPEGB58.jpg,Facultad de Medicina,No aplica,No aplica,True,False,False
ORCB050717MZWPTW18,LUIS ROMAN,ORNELAS,CAMPOS,16 DE SEPTIEMBRE 473 2,Cuajimalpa,55000,Contadero,Cuidad de México,5626934817,5578704697,luisornelas05@derecho.unam.mx,proyecto/data/photos/photo_ORCB050717MZWPTW18.jpg,Facultad de Derecho,No aplica,No aplica,True,False,False
DEMB021015MMOJZM54,JOSE GUADALUPE,DELGADO,MORALES,Morelos 2,Cuajimalpa,50000,Po Cuajimalpa,Cuidad de México,5502619148,5656463369,josemorales02@ciencias.unam.mx,proyecto/data/photos/photo_DEMB021015MMOJZM54.png,Facultad de Ciencias,No aplica,No aplica,True,False,False
VECB020723MTQLIP76,JOSE OMAR,VELAZQUEZ,CEDILLO,Subida Sn Bernabe Lt 1 Mz 66,Magdalena Contreras,10650,El Rosal,Cuidad de México,5656080013,5682048567,josecedillo02@odontologia.unam.mx,proyecto/data/photos/photo_VECB020723MTQLIP76.png,Facultad de Odontología,No aplica,No aplica,True,False,False
GACC031106MDLIAB26,EDGAR,GARDUÑO,CHAVEZ,Tlaxcala 38,Cuauhtémoc,67600,Roma,Cuidad de México,5671994684,5574181489,edgargarduño03@odontologia.unam.mx,proyecto/data/photos/photo_GACC031106MDLIAB26.png,Facultad de Odontología,No aplica,No aplica,True,False,False
CEBC790522MDHRXC76,ABUNDIO,CERNA,BASILIO,"ANILLO PERIFERICO BOULEVARD ADOLFO RUIZ CORTINES, 5440 R F 01",Coyoacán,47100,OLIMPICA,Cuidad de México,5672830487,5504886113,abundiocerna79@cepe.unam.mx,proyecto/data/photos/photo_CEBC790522MDHRXC76.png,No aplica,No aplica,CEPE,False,False,True
MONC030817MJCABT07,ELIGIO,MONTES,NORIEGA,Calle 647 178,Gustavo A. Madero,79790,Unidad San Juan de Aragon,Cuidad de México,5623933598,5636367610,eligionoriega03@arquitectura.unam.mx,proyecto/data/photos/photo_MONC030817MJCABT07.png,Facultad de Arquitectura,No aplica,No aplica,True,False,False
RAAC021102MQEFEU36,DAVID ARMANDO,RAMIREZ,ALARCON,Espejo de Agua Edif 22 Depto 1 Zona Naranja,Iztacalco,89000,U H Iztacalco,Cuidad de México,5562765821,5534341011,davidalarcon02@enallt.unam.mx,proyecto/data/photos/photo_RAAC021102MQEFEU36.jpg,"Escuela Nacional de Lenguas, Lingüística y Traducción",No aplica,No aplica,True,False,False
CRAC980805MYNKRM35,SALVADOR,CRUZ,AGUILAR,Crisantemos 15,Tlalpan,14500,Topilejo,Cuidad de México,5620111359,5536508251,salvadorcruz98@ingenieria.unam.mx,proyecto/data/photos/photo_CRAC980805MYNKRM35.jpg,Facultad de Ingeniería,Instituto de Investigaciones en Matemáticas Aplicadas y Sistemas,No aplica,True,True,False
DEPC041008MMIBMU08,ANIBAL,DEL ANGEL,PACHECO,Serapio Rendon 98 Depto 18,Cuauhtémoc,64700,San Rafael,Cuidad de México,5532616271,5586407156,anibaldel angel04@psicologia.unam.mx,proyecto/data/photos/photo_DEPC041008MMIBMU08.jpg,Facultad de Psicología,No aplica,No aplica,True,False,False
SAMC020722MJDZPL64,LUIS ADOLFO,SALAZAR,MARTINEZ,Hda Sta Cecilia 17,Coyoacán,49600,Villa Quietud,Cuidad de México,5580039197,5641402848,luissalazar02@fca.unam.mx,proyecto/data/photos/photo_SAMC020722MJDZPL64.jpg,Facultad de Contaduría y Administración,No aplica,No aplica,True,False,False
JABC590820MNCAMG01,PEDRO ALBERTO,JACINTO,BENITEZ,Monte del Sueve No 61,Tlalpan,14210,Jardines de la Monta#A,Cuidad de México,5633766465,5576473451,pedrobenitez59@muac.unam.mx,proyecto/data/photos/photo_JABC590820MNCAMG01.jpg,No aplica,No aplica,Museo Universitario de Arte Contemporáneo,False,False,True
MACC850903MTFGFB34,JOSE OMAR,MARIANO,CARRERA,"Viad. RIO DE LA PIEDAD, 53 Dpto. 605",Iztacalco,83000,SANTA ANITA,Cuidad de México,5532735421,5655873649,josecarrera85@nucleares.unam.mx,proyecto/data/photos/photo_MACC850903MTFGFB34.png,No aplica,Instituto de Ciencias Nucleares,No aplica,False,True,False
MEGC770914MTAYUT54,ERICK ALBERTO,MEDINA,GALVAN,Casta@a 168,Azcapotzalco,28000,Nva Sta Maria,Cuidad de México,5505223920,5683516118,erickgalvan77@deporte.unam.mx,proyecto/data/photos/photo_MEGC770914MTAYUT54.png,No aplica,No aplica,Alberca,False,False,True
TORC600825MCICLR08,JUAN MANUEL,TORRES,RUIZ,Pe@On 18,Cuauhtémoc,62000,Morelos,Cuidad de México,5591527557,5507244858,juanruiz60@ii.unam.mx,proyecto/data/photos/photo_TORC600825MCICLR08.png,No aplica,Instituto de Ingeniería,No aplica,False,True,False
NASC030918MCOXGG93,AGUSTIN,NAFATE,SAMANO,EJE 2 PONIENTE GABRIEL MANCERA 1602 DEPTO  302,Benito Juárez,31000,DEL VALLE SUR,Cuidad de México,5545936245,5699180057,agustinnafate03@medicina.unam.mx,proyecto/data/photos/photo_NASC030918MCOXGG93.jpg,Facultad de Medicina,No aplica,No aplica,True,False,False
LEIC061106MDSJDI74,PEDRO,LEMUS,IBARRA,"Cl. AMADO NERVO, 154 Edif. 1, Dpto. ï¿½-5",Cuauhtémoc,64000,SANTA MARIA LA RIBERA,Cuidad de México,5562832926,5676763916,pedroibarra06@odontologia.unam.mx,proyecto/data/photos/photo_LEIC061106MDSJDI74.jpg,Facultad de Odontología,No aplica,No aplica,True,False,False
PEGC560428MNKWSF88,J. ISABEL,PEREZ,GONZALEZ,Cda 1 B Roberto Esquerro Peaza Mz 34 Lt 5 Z 6,Gustavo A. Madero,71000,Cuautepec,Cuidad de México,5560087282,5605385028,j.gonzalez56@tienda.unam.mx,proyecto/data/photos/photo_PEGC560428MNKWSF88.png,No aplica,No aplica,Tienda UNAM,False,False,True
DEGC030411MYWCMH20,JULIO CESAR,DE ANDA,GARRIDO,Manuel Maria Contreras 36,Cuauhtémoc,64700,San Rafael,Cuidad de México,5524358987,5583749327,juliogarrido03@odontologia.unam.mx,proyecto/data/photos/photo_DEGC030411MYWCMH20.png,Facultad de Odontología,No aplica,No aplica,True,False,False
BRQC010617MBTDHQ68,EDY,BRICE%O,QUIÑONES,Sur 2 a 15 Retorno 1,Iztacalco,84200,Cuchilla Agricola Oriental,Cuidad de México,5559419377,5656928162,edybrice%o01@odontologia.unam.mx,proyecto/data/photos/photo_BRQC010617MBTDHQ68.jpg,Facultad de Odontología,Instituto de Química,No aplica,True,True,False
RARC750409MQUQOG33,RAFAEL,RAMIREZ,ROMERO,Santa Cecilia 5,Álvaro Obregón,11100,Molino de Santo Domingo,Cuidad de México,5698618107,5678079490,rafaelramirez75@dgdc.unam.mx,proyecto/data/photos/photo_RARC750409MQUQOG33.png,No aplica,No aplica,Universum,False,False,True
GAAC781016MGEYRL60,HECTOR,GAONA,ACEVEDO,Av Plutarco Elias Calles 660 Depto 201 M,Iztacalco,86190,Unidad 5 de Diciembre,Cuidad de México,5662816614,5690451912,hectoracevedo78@fisica.unam.mx,proyecto/data/photos/photo_GAAC781016MGEYRL60.png,No aplica,Instituto de Física,No aplica,False,True,False
MOSC541028MTDJQS00,HOMERO,MOCTEZUMA,SANCHEZ,CALZ SAN ANTONIO ABAD 62 DEPTO F503,Cuauhtémoc,68200,TRANSITO,Cuidad de México,5542550399,5581589085,homerosanchez54@dgp.unam.mx,proyecto/data/photos/photo_MOSC541028MTDJQS00.jpg,No aplica,No aplica,Rectoría,False,False,True
CUHC020813MDXOYN63,SENEN,CUEVAS,HERNANDEZ,Cipres 280 Edif-Melocoton Depto-503,Cuauhtémoc,64500,Atlampa,Cuidad de México,5625952180,5661498417,senencuevas02@ciencias.unam.mx,proyecto/data/photos/photo_CUHC020813MDXOYN63.png,Facultad de Ciencias,No aplica,No aplica,True,False,False
SOMC031018MCAVON90,JOSE ROBERTO,SOSA,MELCHOR,XOCHICALCO N. 880  Depto. AH403,Benito Juárez,33100,RESIDENCIAL EMPERADORES,Cuidad de México,5515452639,5515000997,josesosa03@ingenieria.unam.mx,proyecto/data/photos/photo_SOMC031018MCAVON90.jpg,Facultad de Ingeniería,No aplica,No aplica,True,False,False
MECC010116MYOPZV73,SALVADOR,MEDINA,CUELLAR,Matamoros Mz 17 B Lt 2,Tlalpan,14250,Ampl Miguel Hidalgo,Cuidad de México,5514026839,5691555350,salvadormedina01@derecho.unam.mx,proyecto/data/photos/photo_MECC010116MYOPZV73.png,Facultad de Derecho,No aplica,No aplica,True,False,False
OCPC050316MJUUZK55,FRANCISCO,OCAÏ¿½A,PUC,Guanajuato Ote. 86,Milpa Alta,12000,Villa Milpa Alta,Cuidad de México,5662008098,5558947945,franciscoocaï¿½a05@derecho.unam.mx,proyecto/data/photos/photo_OCPC050316MJUUZK55.png,Facultad de Derecho,No aplica,No aplica,True,False,False
PERC041123MHACKI75,RUBEN,PEREZ,RODRIGUEZ,AQUILES SERDAN 464 EDIF G DEPTO 304,Azcapotzalco,20700,NEXTENGO,Cuidad de México,5569048576,5596746762,rubenrodriguez04@polacas.unam.mx,proyecto/data/photos/photo_PERC041123MHACKI75.jpg,Facultad de Ciencias Políticas y Sociales,No aplica,No aplica,True,False,False
MOSC030223MQLNXK53,VICTOR HUGO,MORALES,SILVA,Tonantzin 12,Magdalena Contreras,10100,Unidad Independencia,Cuidad de México,5602407697,5686433566,victorsilva03@polacas.unam.mx,proyecto/data/photos/photo_MOSC030223MQLNXK53.jpg,Facultad de Ciencias Políticas y Sociales,Instituto de Ciencias del Mar y Limnología,No aplica,True,True,False
CRGC841113MCYTIJ38,SABINO,CRUZ,GUAJARDO,"Cl. DAKOTA, 95 Edif. TORRE C 3, Dpto. D-1802",Benito Juárez,38100,NAPOLES,Cuidad de México,5551633946,5597379194,sabinoguajardo84@limnologia.unam.mx,proyecto/data/photos/photo_CRGC841113MCYTIJ38.png,No aplica,Instituto de Ciencias del Mar y Limnología,No aplica,False,True,False
LORC020315MSRSHM29,DAVID EDUARDO,LOBATO,ROMERO,Libres Mz. 55 Lt. 5,Iztapalapa,97900,Lomas de San Lorenzo,Cuidad de México,5693360724,5567653633,davidlobato02@derecho.unam.mx,proyecto/data/photos/photo_LORC020315MSRSHM29.jpg,Facultad de Derecho,Instituto de Investigaciones en Matemáticas Aplicadas y Sistemas,No aplica,True,True,False
MESC810327MCAMOI88,JOSE LUIS,MENDOZA,SANCHEZ,Gerifalte Lt 9 Mz 5,Álvaro Obregón,15500,Tepeaca,Cuidad de México,5699293917,5548032241,josesanchez81@geografia.unam.mx,proyecto/data/photos/photo_MESC810327MCAMOI88.jpg,No aplica,Instituto de Geografía,No aplica,False,True,False
BAFC820329MNIVEK43,ALEJANDRO,BADILLO,FUERTE,SAN PABLO 396 EDIF N ACCESO 2 DEPTO 202,Azcapotzalco,22200,NUEVA EL ROSARIO,Cuidad de México,5627567144,5522629216,alejandrofuerte82@deporte.unam.mx,proyecto/data/photos/photo_BAFC820329MNIVEK43.jpg,No aplica,No aplica,Estadio Olímpico,False,False,True
VAEC010806MCITFJ26,ALFREDO,VAZQUEZ,ESQUIVEL,"Cl. AJUSCO, 103 Dpto. 101",Benito Juárez,33000,PORTALES SUR,Cuidad de México,5629720290,5591676787,alfredovazquez01@fca.unam.mx,proyecto/data/photos/photo_VAEC010806MCITFJ26.png,Facultad de Contaduría y Administración,No aplica,No aplica,True,False,False
SAPC030201MCCMCB77,JOSE ALBERTO,SANCHEZ,PURECO,Oriente 257 No. 236 Ed. B Depto. 3,Iztacalco,85000,Agricola Oriental,Cuidad de México,5591265477,5592972383,josepureco03@derecho.unam.mx,proyecto/data/photos/photo_SAPC030201MCCMCB77.png,Facultad de Derecho,No aplica,No aplica,True,False,False
GOGC030317MZUIZZ94,ALVARO,GOYTIA,GARZON,"EJE 1 PONIENTE BUCARELI, 168 Dpto. 306",Cuauhtémoc,60100,CENTRO,Cuidad de México,5547409160,5539049682,alvarogarzon03@derecho.unam.mx,proyecto/data/photos/photo_GOGC030317MZUIZZ94.jpg,Facultad de Derecho,No aplica,No aplica,True,False,False
ESAC000113MCVNFC78,PABLO,ESPERON,ALEJANDRO,Bravo 49 Casa a,Magdalena Contreras,10200,San Jeronimo Licide,Cuidad de México,5564131219,5530551798,pabloesperon00@polacas.unam.mx,proyecto/data/photos/photo_ESAC000113MCVNFC78.jpg,Facultad de Ciencias Políticas y Sociales,Instituto de Ingeniería,No aplica,True,True,False
HEJC050917MPOPXX61,JOSE DE JESU,HERNANDEZ,JIMENEZ,Av 479 81,Gustavo A. Madero,79100,Unidad San Juan de Aragon,Cuidad de México,5539687351,5535651470,josejimenez05@derecho.unam.mx,proyecto/data/photos/photo_HEJC050917MPOPXX61.png,Facultad de Derecho,No aplica,No aplica,True,False,False
CIUC000510MQLBIR15,SILVERIO,CISNEROS,URIBE,Playa Regatas 274,Iztacalco,88100,Reforma Iztaccihuatl,Cuidad de México,5562137327,5550134970,silveriocisneros00@ciencias.unam.mx,proyecto/data/photos/photo_CIUC000510MQLBIR15.png,Facultad de Ciencias,No aplica,No aplica,True,False,False
GAMC050509MCDLRW23,JUAN CARLOS,GARAY,MUCIÑO,Porfirio Diaz 158 Casa 5,Benito Juárez,31000,DEL VALLE CENTRO,Cuidad de México,5634834379,5517298896,juanmuciño05@iimas.unam.mx,proyecto/data/photos/photo_GAMC050509MCDLRW23.png,Instituto de Investigaciones en Matemáticas Aplicadas y Sistemas,No aplica,No aplica,True,False,False
